contact_role_id,contact_id,opp_id,role,is_primary
5623,1902,3745,Technical Evaluator,False
5624,1177,3746,Economic Buyer,True
5625,2980,3746,Technical Evaluator,False
5626,2483,3746,Blocker,False
5627,394,3747,End User,False
5628,2676,3748,Technical Evaluator,False
5629,2092,3749,Executive Sponsor,True
5630,377,3750,Executive Sponsor,True
5631,2517,3750,Technical Evaluator,False
5632,2332,3751,End User,False
5633,2171,3751,Coach,False
5634,1274,3753,Economic Buyer,True
5635,2500,3753,End User,False
5636,2192,3754,Champion,True
5637,2650,3755,Legal Reviewer,False
5638,1309,3755,Technical Evaluator,False
5639,915,3757,Champion,True
5640,1370,3757,Economic Buyer,True
5641,1124,3757,Coach,False
5642,2432,3759,Champion,True
5643,657,3759,Economic Buyer,True
5644,2289,3760,Technical Evaluator,False
5645,2597,3761,Economic Buyer,True
5646,2478,3761,Executive Sponsor,True
5647,1440,3762,Technical Evaluator,False
5648,2839,3762,Coach,False
5649,24,3763,End User,False
5650,546,3763,Champion,True
5651,1542,3763,Technical Evaluator,False
5652,1766,3764,Champion,True
5653,1954,3765,Champion,True
5654,1373,3766,Champion,True
5655,933,3767,Economic Buyer,True
5656,2732,3767,End User,False
5657,2226,3768,End User,False
5658,805,3769,Executive Sponsor,True
5659,9,3770,Economic Buyer,True
5660,449,3771,Champion,True
5661,1500,3772,Blocker,False
5662,2301,3772,Technical Evaluator,False
5663,1977,3772,Champion,True
5664,1635,3773,Coach,False
5665,2862,3774,End User,False
5666,1518,3775,Champion,True
5667,943,3775,Executive Sponsor,True
5668,2507,3776,Champion,True
5669,1358,3777,Coach,False
5670,2264,3778,Champion,True
5671,2645,3778,Technical Evaluator,False
5672,2028,3278,Legal Reviewer,False
5673,2278,3780,Blocker,False
5674,69,3781,End User,False
5675,1019,3781,Coach,False
5676,731,3782,Coach,False
5677,510,3782,Blocker,False
5678,1819,3782,Executive Sponsor,True
5679,505,3783,End User,False
5680,8,3783,Blocker,False
5681,2030,3784,Champion,True
5682,2072,3785,End User,False
5683,2282,3785,Economic Buyer,True
5684,1660,3786,Technical Evaluator,False
5685,1717,3787,Champion,True
5686,164,3787,Coach,False
5687,561,3788,Champion,True
5688,454,3789,Technical Evaluator,False
5689,1725,3790,Technical Evaluator,False
5690,1386,3790,Economic Buyer,True
5691,991,3791,Blocker,False
5692,111,3791,Technical Evaluator,False
5693,1007,3792,Coach,False
5694,2742,3792,Technical Evaluator,False
5695,1197,3793,Economic Buyer,True
5696,2847,3794,Coach,False
5697,692,3795,Technical Evaluator,False
5698,2396,3795,End User,False
5699,2591,3795,Coach,False
5700,1774,3795,Economic Buyer,True
5701,2728,3796,End User,False
5702,2466,3797,Legal Reviewer,False
5703,239,3797,Champion,True
5704,2118,3798,Economic Buyer,True
5705,419,3799,Economic Buyer,True
5706,815,3800,Blocker,False
5707,1888,3801,Technical Evaluator,False
5708,666,3801,Champion,True
5709,142,3803,Champion,True
5710,547,3804,Blocker,False
5711,1088,3804,Technical Evaluator,False
5712,2374,3805,Technical Evaluator,False
5713,2701,3806,Champion,True
5714,2379,3807,End User,False
5715,77,3807,Technical Evaluator,False
5716,2113,3807,Legal Reviewer,False
5717,2969,3807,Champion,True
5718,435,3808,Champion,True
5719,486,3808,Executive Sponsor,True
5720,707,3809,End User,False
5721,1567,3809,Blocker,False
5722,1887,3810,Coach,False
5723,2139,3810,Technical Evaluator,False
5724,1642,3810,Executive Sponsor,True
5725,2705,3811,Executive Sponsor,True
5726,1787,3811,Blocker,False
5727,1503,3812,Technical Evaluator,False
5728,257,3813,Champion,True
5729,500,3813,Coach,False
5730,1460,3813,Executive Sponsor,True
5731,1106,3814,Technical Evaluator,False
5732,2236,3815,Economic Buyer,True
5733,1192,3815,Blocker,False
5734,2554,3816,End User,False
5735,252,3816,Technical Evaluator,False
5736,2906,3816,Legal Reviewer,False
5737,1668,3816,Champion,True
5738,2174,3817,Coach,False
5739,1958,3818,Executive Sponsor,True
5740,1512,3819,Technical Evaluator,False
5741,19,3819,Economic Buyer,True
5742,2406,3820,Technical Evaluator,False
5743,945,3820,Legal Reviewer,False
5744,2027,3820,Champion,True
5745,305,3822,Economic Buyer,True
5746,1535,3822,Executive Sponsor,True
5747,1645,3822,Technical Evaluator,False
5748,2394,3823,Blocker,False
5749,1424,3825,Executive Sponsor,True
5750,1186,3825,Technical Evaluator,False
5751,2053,3826,Champion,True
5752,1468,3826,Technical Evaluator,False
5753,633,3827,Technical Evaluator,False
5754,1907,3828,Technical Evaluator,False
5755,91,3828,Legal Reviewer,False
5756,1512,3829,Legal Reviewer,False
5757,399,3830,Champion,True
5758,406,3830,Economic Buyer,True
5759,1523,3831,Economic Buyer,True
5760,1245,3832,Champion,True
5761,1864,3832,Economic Buyer,True
5762,1233,3833,Coach,False
5763,553,3834,Blocker,False
5764,64,3835,Executive Sponsor,True
5765,1219,3835,Technical Evaluator,False
5766,1670,3835,End User,False
5767,1374,3836,Coach,False
5768,1311,3836,Technical Evaluator,False
5769,2910,3836,Executive Sponsor,True
5770,254,3837,Economic Buyer,True
5771,1765,2659,Technical Evaluator,False
5772,1912,2659,Champion,True
5773,112,3839,End User,False
5774,1588,3840,Champion,True
5775,988,3841,Coach,False
5776,326,3841,Technical Evaluator,False
5777,1898,3841,End User,False
5778,363,3841,Economic Buyer,True
5779,310,3842,Champion,True
5780,992,3843,Champion,True
5781,1586,3843,Technical Evaluator,False
5782,653,3844,Champion,True
5783,2382,3845,Champion,True
5784,1686,3846,Champion,True
5785,424,3846,Technical Evaluator,False
5786,2456,3847,Technical Evaluator,False
5787,2861,3848,Blocker,False
5788,2358,3848,End User,False
5789,1144,3849,Economic Buyer,True
5790,1419,3850,Executive Sponsor,True
5791,2609,3850,Technical Evaluator,False
5792,282,3851,Champion,True
5793,1158,3852,Economic Buyer,True
5794,1162,3852,Coach,False
5795,2863,3852,Blocker,False
5796,1155,3853,End User,False
5797,542,3853,Coach,False
5798,1811,3853,Economic Buyer,True
5799,74,3854,Technical Evaluator,False
5800,1832,3855,Champion,True
5801,2657,3855,Technical Evaluator,False
5802,1720,3856,Technical Evaluator,False
5803,315,3856,End User,False
5804,2995,1595,Economic Buyer,True
5805,1770,1595,Technical Evaluator,False
5806,2505,1595,Executive Sponsor,True
5807,396,3858,Champion,True
5808,2435,3859,Champion,True
5809,1922,3860,Coach,False
5810,2381,3861,Executive Sponsor,True
5811,412,3861,Economic Buyer,True
5812,2866,3862,Economic Buyer,True
5813,1279,3862,Executive Sponsor,True
5814,2150,3863,Executive Sponsor,True
5815,1176,3864,End User,False
5816,513,3865,Champion,True
5817,1072,3866,Legal Reviewer,False
5818,428,3866,End User,False
5819,674,3867,Technical Evaluator,False
5820,1441,3867,End User,False
5821,784,3868,Legal Reviewer,False
5822,2294,3869,Coach,False
5823,923,3869,Technical Evaluator,False
5824,978,3870,Economic Buyer,True
5825,1594,3870,Champion,True
5826,196,3871,Champion,True
5827,2008,3872,Champion,True
5828,33,639,Technical Evaluator,False
5829,1162,639,End User,False
5830,2288,3874,End User,False
5831,2022,3875,Economic Buyer,True
5832,1650,3876,Legal Reviewer,False
5833,2785,3877,Economic Buyer,True
5834,249,3878,Champion,True
5835,1088,3879,Executive Sponsor,True
5836,769,3880,Champion,True
5837,1700,3881,End User,False
5838,1445,3881,Champion,True
5839,1164,3882,Champion,True
5840,2431,3882,Technical Evaluator,False
5841,177,3883,Champion,True
5842,2125,3884,Technical Evaluator,False
5843,497,3884,Economic Buyer,True
5844,1261,3885,Champion,True
5845,2031,3885,End User,False
5846,711,3886,Economic Buyer,True
5847,1800,3886,Champion,True
5848,2248,3886,Blocker,False
5849,460,3886,Coach,False
5850,1715,3887,Executive Sponsor,True
5851,674,3888,Blocker,False
5852,1441,3888,Coach,False
5853,2681,3889,Economic Buyer,True
5854,109,3889,Coach,False
5855,589,3890,End User,False
5856,2905,3890,Executive Sponsor,True
5857,1801,3890,Coach,False
5858,1334,3891,Technical Evaluator,False
5859,565,3891,End User,False
5860,2213,3892,Legal Reviewer,False
5861,410,3892,Champion,True
5862,1870,3892,Coach,False
5863,1569,3893,Blocker,False
5864,1211,3893,Economic Buyer,True
5865,2327,3894,Champion,True
5866,100,3894,Technical Evaluator,False
5867,1891,3895,Technical Evaluator,False
5868,437,3896,Champion,True
5869,2333,3896,Coach,False
5870,1669,3897,Economic Buyer,True
5871,2053,3898,Legal Reviewer,False
5872,669,3899,Champion,True
5873,2672,3900,Coach,False
5874,1168,3901,Technical Evaluator,False
5875,294,3902,End User,False
5876,1965,3903,Champion,True
5877,2548,3904,Champion,True
5878,937,3905,Economic Buyer,True
5879,2082,3906,Economic Buyer,True
5880,2200,3906,Technical Evaluator,False
5881,2368,3907,Executive Sponsor,True
5882,2964,3908,Executive Sponsor,True
5883,295,3909,Executive Sponsor,True
5884,2093,3910,Economic Buyer,True
5885,151,873,Executive Sponsor,True
5886,2243,3912,Economic Buyer,True
5887,1037,3912,Blocker,False
5888,2386,3913,End User,False
5889,415,3914,End User,False
5890,737,3914,Champion,True
5891,263,3916,Technical Evaluator,False
5892,157,3916,Champion,True
5893,1471,1252,Executive Sponsor,True
5894,2235,3918,Blocker,False
5895,928,3919,End User,False
5896,2717,3919,Executive Sponsor,True
5897,797,3920,Coach,False
5898,323,3921,Economic Buyer,True
5899,2632,3921,Technical Evaluator,False
5900,513,3922,End User,False
5901,1178,3922,Economic Buyer,True
5902,113,3923,Champion,True
5903,1466,3924,Champion,True
5904,90,3924,Coach,False
5905,2007,3925,Legal Reviewer,False
5906,2097,3926,Coach,False
5907,552,3927,Technical Evaluator,False
5908,92,3928,Champion,True
5909,1316,3928,Economic Buyer,True
5910,2559,3928,Technical Evaluator,False
5911,1139,3929,Economic Buyer,True
5912,1779,3930,Legal Reviewer,False
5913,2348,3931,End User,False
5914,669,3932,End User,False
5915,964,3933,Champion,True
5916,443,3934,Champion,True
5917,1671,3935,Legal Reviewer,False
5918,1733,3936,Executive Sponsor,True
5919,312,3936,End User,False
5920,1587,3936,Champion,True
5921,747,3937,Champion,True
5922,1161,3938,Technical Evaluator,False
5923,920,3939,Executive Sponsor,True
5924,222,3939,Technical Evaluator,False
5925,1188,3940,Technical Evaluator,False
5926,2381,3941,Champion,True
5927,1066,3942,Champion,True
5928,234,3942,Technical Evaluator,False
5929,1540,3943,Technical Evaluator,False
5930,1453,3944,Legal Reviewer,False
5931,2819,3945,Blocker,False
5932,947,3945,Executive Sponsor,True
5933,136,3945,Champion,True
5934,1910,3946,Champion,True
5935,1293,3946,Blocker,False
5936,1243,3946,Economic Buyer,True
5937,2227,2515,Blocker,False
5938,162,3948,Technical Evaluator,False
5939,136,3949,Executive Sponsor,True
5940,686,3950,Coach,False
5941,1277,3951,End User,False
5942,595,3952,End User,False
5943,2555,3952,Technical Evaluator,False
5944,2538,3953,Coach,False
5945,890,3953,End User,False
5946,60,3953,Economic Buyer,True
5947,1182,3954,End User,False
5948,1843,3954,Coach,False
5949,1999,3955,Executive Sponsor,True
5950,2525,3955,Technical Evaluator,False
5951,2158,3955,Economic Buyer,True
5952,1901,3956,Champion,True
5953,1022,3957,Technical Evaluator,False
5954,2912,3958,Technical Evaluator,False
5955,779,3959,Economic Buyer,True
5956,2144,3961,Blocker,False
5957,420,3962,End User,False
5958,2906,3963,Champion,True
5959,2554,3963,Legal Reviewer,False
5960,2824,3964,Technical Evaluator,False
5961,2479,3964,Economic Buyer,True
5962,938,3965,Legal Reviewer,False
5963,96,3966,End User,False
5964,1353,3967,Blocker,False
5965,1068,3968,Technical Evaluator,False
5966,998,3969,Technical Evaluator,False
5967,2327,3970,End User,False
5968,100,3970,Coach,False
5969,1342,3971,Economic Buyer,True
5970,1327,3972,Technical Evaluator,False
5971,157,3972,Champion,True
5972,2059,3973,Legal Reviewer,False
5973,2540,3975,Technical Evaluator,False
5974,1196,3975,Executive Sponsor,True
5975,572,3976,Economic Buyer,True
5976,798,3977,Technical Evaluator,False
5977,860,3977,Executive Sponsor,True
5978,1748,3978,Technical Evaluator,False
5979,2993,3978,Economic Buyer,True
5980,2296,3978,Champion,True
5981,2814,3979,Champion,True
5982,2116,3980,Blocker,False
5983,1036,3980,Economic Buyer,True
5984,2984,3980,Champion,True
5985,1198,3981,Executive Sponsor,True
5986,836,3982,Technical Evaluator,False
5987,1100,3983,Champion,True
5988,2731,2741,Technical Evaluator,False
5989,2057,3985,Executive Sponsor,True
5990,98,3986,Legal Reviewer,False
5991,2322,3987,Champion,True
5992,1291,3987,Economic Buyer,True
5993,2244,3988,Blocker,False
5994,887,3988,Legal Reviewer,False
5995,2180,3989,Executive Sponsor,True
5996,1857,3989,End User,False
5997,2333,3990,End User,False
5998,1812,3990,Technical Evaluator,False
5999,437,3990,Champion,True
6000,2411,3991,Coach,False
6001,611,3992,Executive Sponsor,True
6002,2289,3993,Champion,True
6003,2199,3994,Technical Evaluator,False
6004,1199,3994,Champion,True
6005,177,3994,Economic Buyer,True
6006,1088,3995,Economic Buyer,True
6007,547,3995,Champion,True
6008,1721,3997,Executive Sponsor,True
6009,1584,3998,Technical Evaluator,False
6010,2512,3998,End User,False
6011,457,3999,Champion,True
6012,256,4000,Champion,True
6013,1526,4000,Technical Evaluator,False
6014,2700,4000,Legal Reviewer,False
6015,569,4000,Economic Buyer,True
6016,2299,4001,Technical Evaluator,False
6017,227,4002,Champion,True
6018,2197,4002,End User,False
6019,15,4004,Champion,True
6020,1227,4004,End User,False
6021,2624,4005,Economic Buyer,True
6022,2603,4005,Legal Reviewer,False
6023,1093,4006,Champion,True
6024,736,4007,Champion,True
6025,1066,4007,Technical Evaluator,False
6026,352,4009,Economic Buyer,True
6027,99,4009,Executive Sponsor,True
6028,1430,4009,Legal Reviewer,False
6029,2933,4010,End User,False
6030,2652,4011,End User,False
6031,105,4012,Legal Reviewer,False
6032,889,4012,End User,False
6033,2970,4013,Economic Buyer,True
6034,1303,4013,Coach,False
6035,1896,4014,Legal Reviewer,False
6036,1973,4014,Technical Evaluator,False
6037,1835,4015,End User,False
6038,2829,4016,Coach,False
6039,1117,4017,Champion,True
6040,524,4018,Executive Sponsor,True
6041,286,4019,Legal Reviewer,False
6042,313,4019,Champion,True
6043,2848,4019,End User,False
6044,368,4020,Blocker,False
6045,154,4021,Champion,True
6046,209,4022,Champion,True
6047,1683,4022,Technical Evaluator,False
6048,2119,4023,Blocker,False
6049,1242,4024,Executive Sponsor,True
6050,1289,4025,Economic Buyer,True
6051,1470,4025,Champion,True
6052,2917,4025,Executive Sponsor,True
6053,2636,4025,Technical Evaluator,False
6054,1277,4026,Technical Evaluator,False
6055,2564,4027,Coach,False
6056,206,4027,Blocker,False
6057,2441,4028,Champion,True
6058,1811,4029,Champion,True
6059,542,4029,Economic Buyer,True
6060,2964,4031,End User,False
6061,2971,4033,Coach,False
6062,2145,4033,Economic Buyer,True
6063,1143,4033,Technical Evaluator,False
6064,1727,4034,End User,False
6065,2900,4035,End User,False
6066,2925,4036,Executive Sponsor,True
6067,188,4036,Economic Buyer,True
6068,1616,4036,Champion,True
6069,15,4036,Coach,False
6070,676,4037,Technical Evaluator,False
6071,1784,4037,Economic Buyer,True
6072,2331,4038,Technical Evaluator,False
6073,2583,4038,Champion,True
6074,2584,4039,Champion,True
6075,1703,4040,Champion,True
6076,207,4040,Coach,False
6077,1730,4041,End User,False
6078,432,4042,Technical Evaluator,False
6079,827,4042,Executive Sponsor,True
6080,55,4043,End User,False
6081,143,4044,Champion,True
6082,998,4044,Economic Buyer,True
6083,252,4045,Economic Buyer,True
6084,2731,4046,Champion,True
6085,2953,4047,Technical Evaluator,False
6086,1989,4047,End User,False
6087,149,4048,Technical Evaluator,False
6088,1958,4049,End User,False
6089,1116,4049,Technical Evaluator,False
6090,323,4050,End User,False
6091,2822,4051,Executive Sponsor,True
6092,159,4053,Economic Buyer,True
6093,743,4054,End User,False
6094,2920,4054,Technical Evaluator,False
6095,2864,4055,Economic Buyer,True
6096,505,4056,Technical Evaluator,False
6097,1673,4057,Champion,True
6098,894,4057,Technical Evaluator,False
6099,1399,4057,Economic Buyer,True
6100,972,4058,Coach,False
6101,2426,4059,Technical Evaluator,False
6102,885,4059,End User,False
6103,2131,4059,Champion,True
6104,2503,4061,Economic Buyer,True
6105,1904,4061,Champion,True
6106,1096,4062,Technical Evaluator,False
6107,1749,4062,Blocker,False
6108,2408,4063,End User,False
6109,259,4063,Coach,False
6110,1664,4064,Technical Evaluator,False
6111,1880,4065,End User,False
6112,1824,4065,Executive Sponsor,True
6113,634,4066,Champion,True
6114,2029,4067,Executive Sponsor,True
6115,2019,4067,Champion,True
6116,1468,4068,Coach,False
6117,551,4069,Champion,True
6118,1840,4071,Champion,True
6119,90,4071,Coach,False
6120,2475,4072,Coach,False
6121,2411,4073,Champion,True
6122,2690,4074,Technical Evaluator,False
6123,1490,4075,Technical Evaluator,False
6124,2980,4076,Coach,False
6125,1177,4076,Technical Evaluator,False
6126,1003,4077,Technical Evaluator,False
6127,210,4079,Legal Reviewer,False
6128,386,4080,Technical Evaluator,False
6129,2571,4080,Economic Buyer,True
6130,2427,4080,Champion,True
6131,1602,4080,Blocker,False
6132,1441,4081,Champion,True
6133,312,4082,End User,False
6134,1587,4082,Economic Buyer,True
6135,1733,4082,Executive Sponsor,True
6136,1904,4083,Champion,True
6137,706,4084,Technical Evaluator,False
6138,1778,4084,Champion,True
6139,2108,4084,Blocker,False
6140,945,4086,Economic Buyer,True
6141,1531,4087,Technical Evaluator,False
6142,220,4087,Champion,True
6143,1939,4089,End User,False
6144,51,4089,Champion,True
6145,2534,4089,Technical Evaluator,False
6146,1014,4090,Technical Evaluator,False
6147,2465,4091,Champion,True
6148,207,4092,Legal Reviewer,False
6149,1101,4093,Economic Buyer,True
6150,1482,4094,Blocker,False
6151,872,4094,Coach,False
6152,858,4094,Economic Buyer,True
6153,154,4095,Economic Buyer,True
6154,1629,4096,Champion,True
6155,2660,4096,Executive Sponsor,True
6156,1972,4097,Champion,True
6157,906,4097,Economic Buyer,True
6158,2146,4098,Technical Evaluator,False
6159,2855,4099,Champion,True
6160,818,4100,Economic Buyer,True
6161,578,4101,Champion,True
6162,2317,4101,Technical Evaluator,False
6163,2977,4101,Executive Sponsor,True
6164,1796,4101,Legal Reviewer,False
6165,2135,4102,Executive Sponsor,True
6166,2777,4103,Legal Reviewer,False
6167,382,4103,End User,False
6168,1502,4104,Coach,False
6169,2164,4104,Technical Evaluator,False
6170,2321,4105,Champion,True
6171,1296,4106,Technical Evaluator,False
6172,773,4106,Blocker,False
6173,1263,4107,End User,False
6174,592,4108,Technical Evaluator,False
6175,363,4108,Champion,True
6176,738,4109,End User,False
6177,2761,4109,Blocker,False
6178,2604,4109,Champion,True
6179,958,4110,Coach,False
6180,1963,4111,Legal Reviewer,False
6181,998,4112,Champion,True
6182,143,4112,Technical Evaluator,False
6183,2569,4113,Champion,True
6184,2152,4114,End User,False
6185,232,4115,Economic Buyer,True
6186,2749,4115,Technical Evaluator,False
6187,1010,4116,End User,False
6188,596,4116,Champion,True
6189,181,4117,Economic Buyer,True
6190,2188,4118,Economic Buyer,True
6191,622,4119,Economic Buyer,True
6192,142,4120,Champion,True
6193,1334,4121,Economic Buyer,True
6194,561,4122,Legal Reviewer,False
6195,254,4123,Champion,True
6196,1100,4123,Technical Evaluator,False
6197,1876,4124,Coach,False
6198,1877,4124,Executive Sponsor,True
6199,187,4125,Coach,False
6200,2269,4126,End User,False
6201,1815,4127,Legal Reviewer,False
6202,2467,4127,Coach,False
6203,1823,4128,Technical Evaluator,False
6204,1403,4128,Economic Buyer,True
6205,526,4129,Blocker,False
6206,2170,4129,Coach,False
6207,2030,4130,End User,False
6208,480,4130,Economic Buyer,True
6209,119,4130,Coach,False
6210,1524,4131,Blocker,False
6211,2219,4131,Coach,False
6212,746,4132,Blocker,False
6213,1694,4132,Coach,False
6214,1424,4133,Champion,True
6215,1063,4133,Legal Reviewer,False
6216,3000,4134,Executive Sponsor,True
6217,1948,4134,Legal Reviewer,False
6218,245,4135,Economic Buyer,True
6219,302,4136,Blocker,False
6220,240,4136,Legal Reviewer,False
6221,1235,4137,Executive Sponsor,True
6222,961,4138,Legal Reviewer,False
6223,2266,4139,Legal Reviewer,False
6224,181,4139,Economic Buyer,True
6225,2591,4140,Champion,True
6226,689,4140,Coach,False
6227,1774,4140,Technical Evaluator,False
6228,692,4140,End User,False
6229,2396,4140,Economic Buyer,True
6230,1325,4141,Executive Sponsor,True
6231,2610,4141,Champion,True
6232,600,4142,Coach,False
6233,1298,4143,Technical Evaluator,False
6234,2634,3733,Blocker,False
6235,1757,4145,Economic Buyer,True
6236,1000,4146,Champion,True
6237,767,4146,End User,False
6238,2266,4147,Technical Evaluator,False
6239,181,4147,Champion,True
6240,2359,4148,Technical Evaluator,False
6241,2663,4149,Legal Reviewer,False
6242,2320,4150,Coach,False
6243,749,4150,Champion,True
6244,2414,4151,Economic Buyer,True
6245,2372,4152,Technical Evaluator,False
6246,610,4153,Legal Reviewer,False
6247,1270,4154,Champion,True
6248,1178,4155,Economic Buyer,True
6249,513,4155,Technical Evaluator,False
6250,169,4156,Champion,True
6251,335,4157,End User,False
6252,527,4158,Legal Reviewer,False
6253,1489,4159,Technical Evaluator,False
6254,1133,4160,Economic Buyer,True
6255,2297,4160,End User,False
6256,2214,4161,Executive Sponsor,True
6257,2596,4162,Champion,True
6258,2383,4162,Blocker,False
6259,2238,4163,End User,False
6260,2929,4164,Champion,True
6261,1705,4164,Technical Evaluator,False
6262,1799,4165,Technical Evaluator,False
6263,623,4166,Technical Evaluator,False
6264,2600,4167,Technical Evaluator,False
6265,1690,4167,Blocker,False
6266,1576,4168,Economic Buyer,True
6267,2628,4170,End User,False
6268,1191,4170,Technical Evaluator,False
6269,1575,4170,Economic Buyer,True
6270,2320,4171,Legal Reviewer,False
6271,749,4171,Blocker,False
6272,2877,4172,Legal Reviewer,False
6273,692,4173,Champion,True
6274,930,4174,Coach,False
6275,1654,4174,Legal Reviewer,False
6276,1708,4174,Champion,True
6277,98,4175,Technical Evaluator,False
6278,944,4176,Technical Evaluator,False
6279,2314,4176,Economic Buyer,True
6280,2950,4178,Executive Sponsor,True
6281,1048,4178,Coach,False
6282,2596,4179,Coach,False
6283,1769,4179,Economic Buyer,True
6284,2383,4179,Champion,True
6285,75,4180,Technical Evaluator,False
6286,1983,4180,Champion,True
6287,2012,4181,Legal Reviewer,False
6288,2686,4182,Technical Evaluator,False
6289,835,4182,Legal Reviewer,False
6290,2608,4183,Economic Buyer,True
6291,1571,4184,Champion,True
6292,2236,4186,Champion,True
6293,1192,4186,End User,False
6294,600,4187,Coach,False
6295,344,4188,Executive Sponsor,True
6296,2006,4189,Champion,True
6297,1412,4190,End User,False
6298,693,4191,Champion,True
6299,1985,4192,Technical Evaluator,False
6300,552,4192,Economic Buyer,True
6301,2061,4192,End User,False
6302,1854,4192,Champion,True
6303,570,4193,Blocker,False
6304,144,4194,Champion,True
6305,2146,4195,Blocker,False
6306,2279,4195,Executive Sponsor,True
6307,2132,4195,Champion,True
6308,676,4196,Blocker,False
6309,1784,4196,End User,False
6310,1078,4197,Legal Reviewer,False
6311,2864,4198,Coach,False
6312,800,4199,Legal Reviewer,False
6313,1864,4200,Champion,True
6314,480,4201,End User,False
6315,713,4202,Legal Reviewer,False
6316,342,4203,Economic Buyer,True
6317,489,4203,Blocker,False
6318,2473,4204,Executive Sponsor,True
6319,1103,4204,Technical Evaluator,False
6320,364,4205,Technical Evaluator,False
6321,2050,4206,Champion,True
6322,1700,4207,Technical Evaluator,False
6323,1445,4207,Champion,True
6324,1608,4208,Technical Evaluator,False
6325,1899,4208,Champion,True
6326,2556,4209,Technical Evaluator,False
6327,2088,4209,Champion,True
6328,1383,4209,Executive Sponsor,True
6329,759,4210,Champion,True
6330,509,4211,Champion,True
6331,1850,4211,Technical Evaluator,False
6332,1855,4212,Executive Sponsor,True
6333,1672,4212,Technical Evaluator,False
6334,1457,1581,Executive Sponsor,True
6335,130,1581,Economic Buyer,True
6336,1808,4214,Executive Sponsor,True
6337,311,4214,Technical Evaluator,False
6338,2357,4215,End User,False
6339,2864,4216,Executive Sponsor,True
6340,1699,4217,Technical Evaluator,False
6341,1399,4218,Champion,True
6342,822,4218,Technical Evaluator,False
6343,699,4218,Economic Buyer,True
6344,913,4218,End User,False
6345,1171,4219,End User,False
6346,576,4219,Champion,True
6347,253,4220,Technical Evaluator,False
6348,951,4222,Champion,True
6349,1722,4222,End User,False
6350,2406,4223,End User,False
6351,2781,4224,Champion,True
6352,1584,4224,Blocker,False
6353,643,4225,Executive Sponsor,True
6354,762,4225,Champion,True
6355,2807,4225,Technical Evaluator,False
6356,2585,4225,Legal Reviewer,False
6357,725,4225,Blocker,False
6358,1963,4226,End User,False
6359,555,4227,Champion,True
6360,346,4227,Legal Reviewer,False
6361,2682,4228,Technical Evaluator,False
6362,2008,4229,End User,False
6363,2598,4230,End User,False
6364,1720,4230,Technical Evaluator,False
6365,1886,4231,Technical Evaluator,False
6366,1959,4232,Blocker,False
6367,2922,4233,Technical Evaluator,False
6368,2588,4233,Coach,False
6369,1428,4233,Champion,True
6370,928,4234,Technical Evaluator,False
6371,2318,4235,Technical Evaluator,False
6372,2562,4235,Economic Buyer,True
6373,1286,4236,End User,False
6374,1906,4237,Economic Buyer,True
6375,1798,4238,Technical Evaluator,False
6376,784,4238,Coach,False
6377,1185,4239,Legal Reviewer,False
6378,301,4239,Technical Evaluator,False
6379,1265,4240,Executive Sponsor,True
6380,241,4240,Technical Evaluator,False
6381,1225,4241,Technical Evaluator,False
6382,1577,4241,Champion,True
6383,405,4242,Technical Evaluator,False
6384,364,4243,Technical Evaluator,False
6385,2913,4244,Economic Buyer,True
6386,2765,4244,Coach,False
6387,2547,4245,Champion,True
6388,892,4246,Champion,True
6389,167,4247,Coach,False
6390,2439,4247,Legal Reviewer,False
6391,1677,4249,Economic Buyer,True
6392,2000,4250,Champion,True
6393,2791,4250,Economic Buyer,True
6394,1099,4251,Economic Buyer,True
6395,382,4252,Blocker,False
6396,880,4253,Legal Reviewer,False
6397,320,4253,Champion,True
6398,1198,4254,Technical Evaluator,False
6399,2073,4255,Technical Evaluator,False
6400,228,4256,Champion,True
6401,1483,4257,Technical Evaluator,False
6402,2861,4258,Executive Sponsor,True
6403,2453,4259,Champion,True
6404,1931,4259,End User,False
6405,2705,2715,End User,False
6406,125,2715,Technical Evaluator,False
6407,338,4262,Champion,True
6408,1008,4262,Technical Evaluator,False
6409,2764,4263,Champion,True
6410,1302,4264,Champion,True
6411,1250,4264,End User,False
6412,995,4265,Champion,True
6413,2045,4265,Legal Reviewer,False
6414,1168,4265,End User,False
6415,1705,4266,Champion,True
6416,574,4267,End User,False
6417,1071,4268,Technical Evaluator,False
6418,1646,4268,Economic Buyer,True
6419,1373,4269,Champion,True
6420,1135,4270,Economic Buyer,True
6421,1524,4271,Technical Evaluator,False
6422,2865,4272,Champion,True
6423,2969,4272,Technical Evaluator,False
6424,1693,4272,Coach,False
6425,1349,4273,Economic Buyer,True
6426,1879,4275,Economic Buyer,True
6427,2148,4276,Blocker,False
6428,202,4277,Coach,False
6429,1483,4278,Blocker,False
6430,2652,4279,Champion,True
6431,904,4280,Legal Reviewer,False
6432,1579,4280,Coach,False
6433,2339,4280,Economic Buyer,True
6434,1406,4281,End User,False
6435,2999,4281,Economic Buyer,True
6436,169,4282,Technical Evaluator,False
6437,1601,4283,End User,False
6438,1439,4284,Champion,True
6439,208,4284,Coach,False
6440,2172,4284,End User,False
6441,1764,4285,Coach,False
6442,94,4286,Economic Buyer,True
6443,2814,4286,Blocker,False
6444,2864,4287,Executive Sponsor,True
6445,153,4290,Technical Evaluator,False
