tracker_id,call_id,tracker_name,tracker_category,mention_count
19376,8405,Security - GDPR Compliance,Security,2
19377,8405,Competitor - CompetitorE,Competitor,2
19378,8405,Budget - Reallocating Funds,Budget,5
19379,8405,Discount - Competitive Match,Discount,7
19380,8408,Pricing - Compared to Competitor,Pricing,3
19381,8408,Decision Maker Involved,Buying Signal,6
19382,8409,Budget - Freeze Mentioned,Budget,6
19383,8409,POC Requested,Buying Signal,6
19384,8409,Procurement Process Started,Buying Signal,2
19385,8411,Risk - No Decision Likely,Risk,2
19386,8411,Discount - Competitive Match,Discount,2
19387,8411,,,2
19388,8411,Competitor - Open Source Alternative,Competitor,6
19389,8411,Technical - API Integration,Technical,3
19390,8411,Pricing - Volume Discount,Pricing,7
19391,8413,Discount - Competitive Match,Discount,7
19392,8413,Pricing - Too Expensive Objection,Pricing,7
19393,8414,Competitor - CompetitorC,Competitor,1
19394,8414,,,2
19395,8414,Next Steps Discussed,Buying Signal,6
19396,8414,Security - SSO Requirement,Security,4
19397,8414,Security - SOC2 Compliance,Security,3
19398,8414,Risk - Competitor Evaluation,Risk,8
19399,8415,Budget - Needs Approval,Budget,8
19400,8416,Risk - No Decision Likely,Risk,1
19401,8416,Competitor - CompetitorA,Competitor,5
19402,8416,Budget - Needs Approval,Budget,1
19403,8416,Competitor - CompetitorE,Competitor,1
19404,8417,Risk - Legal Blockers,Risk,8
19405,8417,Technical - Custom Workflow Needs,Technical,6
19406,8419,Pricing - Requested Quote,Pricing,8
19407,8420,Technical - SSO / SAML Setup,Technical,-4
19408,8420,Technical - Custom Workflow Needs,Technical,3
19409,8420,Objection - Team Adoption Concern,Objection,7
19410,8420,Pricing - Enterprise Tier,Pricing,6
19411,8421,Objection - Need More Stakeholder Buy-in,Objection,5
19412,8421,Security - Data Residency,Security,3
19413,8421,Pricing - Compared to Competitor,Pricing,8
19414,8421,Security - SOC2 Compliance,Security,3
19415,8421,Competitor - CompetitorB,Competitor,6
19416,8422,Objection - Team Adoption Concern,Objection,8
19417,8422,Objection - Need More Stakeholder Buy-in,Objection,5
19418,8422,Decision Maker Involved,Buying Signal,3
19419,8422,Next Steps Discussed,Buying Signal,4
19420,8422,Competitor - CompetitorA,Competitor,8
19421,8422,Security - SOC2 Compliance,Security,6
19422,8425,Competitor - CompetitorA,Competitor,7
19423,8427,Objection - Missing Feature,Objection,3
19424,8430,Objection - Too Complex,Objection,6
19425,8430,Technical - Data Migration Plan,Technical,8
19426,8430,Competitor - CompetitorE,Competitor,6
19427,8430,Budget - Needs Approval,Budget,6
19428,8430,Risk - Stakeholder Pushback,Risk,7
19429,8433,Next Steps Discussed,Buying Signal,5
19430,8433,Risk - Stakeholder Pushback,Risk,3
19431,8433,Technical - Custom Workflow Needs,Technical,1
19432,8433,Pricing - Enterprise Tier,Pricing,5
19433,8433,Risk - No Decision Likely,Risk,3
19434,8433,Competitor - CompetitorD,Competitor,1
19435,8434,Pricing - Compared to Competitor,Pricing,5
19436,8434,Risk - Delayed Timeline,Risk,8
19437,8434,Competitor - CompetitorC,Competitor,7
19438,8437,Objection - Missing Feature,Objection,1
19439,8437,Security - SSO Requirement,Security,1
19440,8437,Competitor - CompetitorC,Competitor,6
19441,8437,Budget - Needs Approval,Budget,3
19442,8437,Objection - Too Complex,Objection,8
19443,8439,Pricing - Enterprise Tier,Pricing,4
19444,8439,Security - SSO Requirement,Security,7
19445,8440,Budget - Reallocating Funds,Budget,1
19446,8440,Discount - End of Quarter,Discount,4
19447,8440,Technical - Performance Requirements,Technical,5
19448,8440,Decision Maker Involved,Buying Signal,1
19449,8443,Competitor - CompetitorD,Competitor,6
19450,8443,Budget - Freeze Mentioned,Budget,2
19451,8443,Objection - Switching Cost,Objection,1
19452,8443,Competitor - CompetitorC,Competitor,1
19453,8444,,,7
19454,8444,Risk - No Decision Likely,Risk,4
19455,8444,Pricing - Compared to Competitor,Pricing,3
19456,8444,Competitor - CompetitorB,Competitor,8
19457,8444,Technical - Custom Workflow Needs,Technical,5
19458,8445,Budget - Reallocating Funds,Budget,1
19459,8445,Security - SSO Requirement,Security,5
19460,8445,Next Steps Discussed,Buying Signal,2
19461,8445,Technical - Custom Workflow Needs,Technical,8
19462,8445,Reference Call Requested,Buying Signal,1
19463,8445,Security - SOC2 Compliance,Security,2
19464,8448,Objection - Switching Cost,Objection,1
19465,8448,Risk - Delayed Timeline,Risk,8
19466,8448,Risk - Champion Leaving,Risk,2
19467,8448,Pricing - Volume Discount,Pricing,7
19468,8448,Objection - Missing Feature,Objection,2
19469,8448,Objection - Team Adoption Concern,Objection,2
19470,8448,Risk - Competitor Evaluation,Risk,3
19471,8449,Objection - Need More Stakeholder Buy-in,Objection,3
19472,8449,Competitor - CompetitorB,Competitor,8
19473,8450,Competitor - CompetitorD,Competitor,1
19474,8450,Discount - End of Quarter,Discount,5
19475,8450,Risk - Delayed Timeline,Risk,5
19476,8450,,,4
19477,8450,Budget - Needs Approval,Budget,2
19478,8451,Security - Data Residency,Security,3
19479,8451,Competitor - CompetitorB,Competitor,6
19480,8451,Decision Maker Involved,Buying Signal,6
19481,8451,Objection - Team Adoption Concern,Objection,6
19482,8452,Budget - Reallocating Funds,Budget,6
19483,8452,Decision Maker Involved,Buying Signal,3
19484,8452,Technical - SSO / SAML Setup,Technical,5
19485,8452,Budget - Freeze Mentioned,Budget,3
19486,8452,Discount - Multi-Year Ask,Discount,7
19487,8455,Next Steps Discussed,Buying Signal,8
19488,8455,Budget - Needs Approval,Budget,1
19489,8456,Budget - Freeze Mentioned,Budget,3
19490,8456,Competitor - CompetitorD,Competitor,1
19491,8456,Risk - Stakeholder Pushback,Risk,7
19492,8457,Discount - Multi-Year Ask,Discount,2
19493,8457,Competitor - CompetitorB,Competitor,1
19494,8457,Pricing - Volume Discount,Pricing,4
19495,8457,Pricing - Enterprise Tier,Pricing,7
19496,8457,Risk - Competitor Evaluation,Risk,2
19497,8458,Pricing - Enterprise Tier,Pricing,4
19498,8458,Objection - Need More Stakeholder Buy-in,Objection,2
19499,8458,Discount - End of Quarter,Discount,8
19500,8458,Security - SOC2 Compliance,Security,4
19501,8458,Budget - Freeze Mentioned,Budget,2
19502,8458,Budget - Needs Approval,Budget,5
19503,8459,Pricing - Compared to Competitor,Pricing,2
19504,8459,,,5
19505,8459,Discount - Multi-Year Ask,Discount,7
19506,8459,Competitor - CompetitorB,Competitor,4
19507,8459,Competitor - CompetitorC,Competitor,5
19508,8460,,,6
19509,8461,Competitor - CompetitorE,Competitor,3
19510,8461,Security - Data Residency,Security,6
19511,8461,Risk - Delayed Timeline,Risk,-2
19512,8462,Risk - Legal Blockers,Risk,3
19513,8462,Risk - No Decision Likely,Risk,6
19514,8462,Objection - Need More Stakeholder Buy-in,Objection,2
19515,8464,Technical - Performance Requirements,Technical,6
19516,8464,Budget - Freeze Mentioned,Budget,7
19517,8464,Decision Timeline Confirmed,Buying Signal,4
19518,8464,Contract Review Started,Buying Signal,5
19519,8464,Risk - Legal Blockers,Risk,1
19520,8464,Competitor - CompetitorA,Competitor,6
19521,8465,Pricing - Compared to Competitor,Pricing,4
19522,8465,Competitor - CompetitorB,Competitor,1
19523,8465,Discount - End of Quarter,Discount,6
19524,8465,Budget - Freeze Mentioned,Budget,4
19525,8465,Objection - Need More Stakeholder Buy-in,Objection,1
19526,8466,Budget - Needs Approval,Budget,2
19527,8466,Risk - Delayed Timeline,Risk,3
19528,8466,Technical - API Integration,Technical,6
19529,8466,Budget - Reallocating Funds,Budget,3
19530,8466,Competitor - CompetitorC,Competitor,1
19531,8466,Pricing - Requested Quote,Pricing,3
19532,8466,Next Steps Discussed,Buying Signal,7
19533,8468,Competitor - CompetitorE,Competitor,3
19534,8468,Discount - End of Quarter,Discount,7
19535,8468,Competitor - CompetitorC,Competitor,6
19536,8468,Procurement Process Started,Buying Signal,5
19537,8468,Objection - Too Complex,Objection,5
19538,8468,Objection - Missing Feature,Objection,5
19539,8469,Competitor - Open Source Alternative,Competitor,7
19540,8471,Objection - Switching Cost,Objection,7
19541,8472,Security - GDPR Compliance,Security,7
19542,8472,Risk - Legal Blockers,Risk,5
19543,8472,Reference Call Requested,Buying Signal,2
19544,8474,Decision Timeline Confirmed,Buying Signal,2
19545,8474,Risk - Legal Blockers,Risk,5
19546,8474,Competitor - CompetitorE,Competitor,8
19547,8476,Budget - Approved,Budget,6
19548,8476,Technical - Custom Workflow Needs,Technical,6
19549,8476,Discount - Multi-Year Ask,Discount,2
19550,8476,Competitor - CompetitorC,Competitor,6
19551,8478,Competitor - CompetitorA,Competitor,4
19552,8478,Technical - SSO / SAML Setup,Technical,3
19553,8478,Pricing - Enterprise Tier,Pricing,2
19554,8479,Competitor - Open Source Alternative,Competitor,5
19555,8479,Pricing - Requested Quote,Pricing,3
19556,8480,Pricing - Enterprise Tier,Pricing,3
19557,8480,Budget - Approved,Budget,4
19558,8481,Risk - Budget Freeze,Risk,2
19559,8482,Competitor - CompetitorA,Competitor,2
19560,8482,Risk - No Decision Likely,Risk,3
19561,8482,Pricing - Enterprise Tier,Pricing,4
19562,8482,Competitor - Open Source Alternative,Competitor,8
19563,8482,Budget - Freeze Mentioned,Budget,8
19564,8483,Competitor - CompetitorC,Competitor,7
19565,8483,Security - SOC2 Compliance,Security,1
19566,8485,Security - SSO Requirement,Security,3
19567,8485,Objection - Missing Feature,Objection,8
19568,8485,Competitor - CompetitorC,Competitor,4
19569,8486,Next Steps Discussed,Buying Signal,2
19570,8486,Technical - API Integration,Technical,3
19571,8486,Budget - Needs Approval,Budget,8
19572,8486,Risk - No Decision Likely,Risk,6
19573,8486,Pricing - Compared to Competitor,Pricing,4
19574,8487,Competitor - Open Source Alternative,Competitor,5
19575,8487,Pricing - Volume Discount,Pricing,6
19576,8487,Security - Data Residency,Security,7
19577,8489,,,2
19578,8489,Procurement Process Started,Buying Signal,7
19579,8489,Competitor - CompetitorC,Competitor,1
19580,8489,Budget - Freeze Mentioned,Budget,5
19581,8491,Discount - Multi-Year Ask,Discount,7
19582,8492,Technical - SSO / SAML Setup,Technical,8
19583,8492,Competitor - CompetitorA,Competitor,-6
19584,8493,Procurement Process Started,Buying Signal,3
19585,8493,Decision Timeline Confirmed,Buying Signal,7
19586,8493,Discount - Competitive Match,Discount,5
19587,8493,Objection - Too Complex,Objection,8
19588,8494,Pricing - Enterprise Tier,Pricing,3
19589,8494,Pricing - Too Expensive Objection,Pricing,5
19590,8494,Budget - Freeze Mentioned,Budget,1
19591,8494,Risk - Budget Freeze,Risk,7
19592,8494,Reference Call Requested,Buying Signal,2
19593,8494,Technical - SSO / SAML Setup,Technical,5
19594,8495,Risk - Budget Freeze,Risk,8
19595,8495,Security - Data Residency,Security,4
19596,8495,Next Steps Discussed,Buying Signal,4
19597,8495,Technical - API Integration,Technical,-6
19598,8495,Reference Call Requested,Buying Signal,3
19599,8495,Objection - Need More Stakeholder Buy-in,Objection,2
19600,8496,Discount - Multi-Year Ask,Discount,5
19601,8496,Competitor - CompetitorA,Competitor,4
19602,8496,Risk - Budget Freeze,Risk,7
19603,8496,Security - SSO Requirement,Security,7
19604,8498,Procurement Process Started,Buying Signal,8
19605,8498,Risk - Stakeholder Pushback,Risk,2
19606,8498,POC Requested,Buying Signal,6
19607,8498,Security - Data Residency,Security,1
19608,8498,Contract Review Started,Buying Signal,8
19609,8499,Procurement Process Started,Buying Signal,6
19610,8499,Pricing - Volume Discount,Pricing,8
19611,8499,Contract Review Started,Buying Signal,8
19612,8499,Competitor - CompetitorB,Competitor,6
19613,8502,Objection - Switching Cost,Objection,1
19614,8502,Risk - Legal Blockers,Risk,2
19615,8503,Pricing - Requested Quote,Pricing,1
19616,8503,Pricing - Volume Discount,Pricing,1
19617,8503,Technical - Custom Workflow Needs,Technical,8
19618,8503,Risk - Budget Freeze,Risk,7
19619,8504,Risk - Stakeholder Pushback,Risk,4
19620,8504,Reference Call Requested,Buying Signal,5
19621,8504,Discount - End of Quarter,Discount,1
19622,8505,Objection - Need More Stakeholder Buy-in,Objection,-1
19623,8505,Budget - Approved,Budget,5
19624,8505,Risk - Budget Freeze,Risk,8
19625,8505,Budget - Needs Approval,Budget,1
19626,8505,Technical - API Integration,Technical,7
19627,8506,Pricing - Requested Quote,Pricing,6
19628,8506,Competitor - CompetitorC,Competitor,4
19629,8506,Budget - Needs Approval,Budget,1
19630,8507,Pricing - Enterprise Tier,Pricing,1
19631,8507,Budget - Needs Approval,Budget,1
19632,8507,Discount - Competitive Match,Discount,3
19633,8508,Pricing - Enterprise Tier,Pricing,2
19634,8508,Objection - Switching Cost,Objection,1
19635,8509,Risk - Budget Freeze,Risk,1
19636,8509,Competitor - CompetitorD,Competitor,4
19637,8509,Budget - Approved,Budget,8
19638,8509,,,6
19639,8511,Risk - Competitor Evaluation,Risk,6
19640,8511,Next Steps Discussed,Buying Signal,8
19641,8511,Budget - Freeze Mentioned,Budget,2
19642,8513,Risk - Budget Freeze,Risk,3
19643,8513,Competitor - CompetitorE,Competitor,8
19644,8513,Next Steps Discussed,Buying Signal,3
19645,8513,Risk - Champion Leaving,Risk,3
19646,8514,Risk - Stakeholder Pushback,Risk,5
19647,8514,Competitor - CompetitorD,Competitor,1
19648,8514,,,2
19649,8514,Budget - Approved,Budget,1
19650,8516,Objection - Too Complex,Objection,2
19651,8516,Competitor - CompetitorA,Competitor,4
19652,8516,Technical - API Integration,Technical,1
19653,8516,Risk - Legal Blockers,Risk,8
19654,8517,Competitor - Open Source Alternative,Competitor,1
19655,8517,Discount - Multi-Year Ask,Discount,2
19656,8517,Security - Data Residency,Security,4
19657,8519,,,2
19658,8520,POC Requested,Buying Signal,7
19659,8520,Decision Timeline Confirmed,Buying Signal,4
19660,8520,Pricing - Too Expensive Objection,Pricing,6
19661,8520,Objection - Team Adoption Concern,Objection,6
19662,8520,Pricing - Enterprise Tier,Pricing,7
19663,8521,Risk - Stakeholder Pushback,Risk,3
19664,8521,Discount - Multi-Year Ask,Discount,8
19665,8522,Competitor - CompetitorA,Competitor,7
19666,8522,Procurement Process Started,Buying Signal,4
19667,8526,Risk - No Decision Likely,Risk,5
19668,8526,Objection - Too Complex,Objection,2
19669,8527,Competitor - CompetitorE,Competitor,5
19670,8527,Budget - Freeze Mentioned,Budget,6
19671,8528,Decision Maker Involved,Buying Signal,5
19672,8528,Technical - Custom Workflow Needs,Technical,2
19673,8528,Risk - Legal Blockers,Risk,6
19674,8529,Pricing - Compared to Competitor,Pricing,4
19675,8530,Competitor - CompetitorE,Competitor,8
19676,8533,Competitor - CompetitorA,Competitor,7
19677,8533,Competitor - CompetitorE,Competitor,7
19678,8533,Risk - Delayed Timeline,Risk,4
19679,8533,Pricing - Compared to Competitor,Pricing,4
19680,8533,Technical - Custom Workflow Needs,Technical,6
19681,8533,Competitor - CompetitorC,Competitor,1
19682,8533,Reference Call Requested,Buying Signal,1
19683,8536,Pricing - Requested Quote,Pricing,8
19684,8536,Technical - API Integration,Technical,1
19685,8536,Contract Review Started,Buying Signal,6
19686,8536,Budget - Freeze Mentioned,Budget,7
19687,8536,Objection - Too Complex,Objection,2
19688,8536,Competitor - CompetitorA,Competitor,8
19689,8536,Budget - Reallocating Funds,Budget,5
19690,8537,Budget - Freeze Mentioned,Budget,4
19691,8537,Risk - No Decision Likely,Risk,8
19692,8537,Security - SSO Requirement,Security,1
19693,8537,Competitor - CompetitorC,Competitor,2
19694,8538,Technical - Performance Requirements,Technical,4
19695,8538,Pricing - Requested Quote,Pricing,8
19696,8538,Risk - No Decision Likely,Risk,5
19697,8539,Objection - Switching Cost,Objection,6
19698,8539,Competitor - CompetitorB,Competitor,5
19699,8540,Discount - Multi-Year Ask,Discount,2
19700,8540,Next Steps Discussed,Buying Signal,6
19701,8540,Risk - Delayed Timeline,Risk,2
19702,8542,Budget - Freeze Mentioned,Budget,3
19703,8542,Discount - End of Quarter,Discount,1
19704,8542,Security - Penetration Testing,Security,1
19705,8542,Objection - Team Adoption Concern,Objection,5
19706,8543,Objection - Switching Cost,Objection,3
19707,8545,Risk - Champion Leaving,Risk,3
19708,8545,Decision Timeline Confirmed,Buying Signal,2
19709,8545,Competitor - CompetitorA,Competitor,8
19710,8545,Technical - Performance Requirements,Technical,1
19711,8545,POC Requested,Buying Signal,6
19712,8548,Security - SSO Requirement,Security,8
19713,8548,Budget - Reallocating Funds,Budget,5
19714,8549,Pricing - Enterprise Tier,Pricing,2
19715,8549,Risk - Champion Leaving,Risk,6
19716,8549,Objection - Missing Feature,Objection,6
19717,8549,Discount - Multi-Year Ask,Discount,2
19718,8549,Budget - Reallocating Funds,Budget,7
19719,8551,Objection - Switching Cost,Objection,4
19720,8551,Risk - No Decision Likely,Risk,7
19721,8551,Security - SOC2 Compliance,Security,7
19722,8554,Discount - Multi-Year Ask,Discount,1
19723,8554,Pricing - Requested Quote,Pricing,2
19724,8554,Procurement Process Started,Buying Signal,3
19725,8554,Discount - Competitive Match,Discount,7
19726,8554,Budget - Needs Approval,Budget,7
19727,8554,Objection - Switching Cost,Objection,7
19728,8554,Budget - Reallocating Funds,Budget,2
19729,8555,Procurement Process Started,Buying Signal,1
19730,8555,,,1
19731,8555,Competitor - CompetitorC,Competitor,8
19732,8555,Technical - Custom Workflow Needs,Technical,6
19733,8557,Technical - SSO / SAML Setup,Technical,4
19734,8557,Decision Maker Involved,Buying Signal,3
19735,8557,Budget - Approved,Budget,1
19736,8557,Reference Call Requested,Buying Signal,5
19737,8557,Objection - Missing Feature,Objection,4
19738,8560,Next Steps Discussed,Buying Signal,1
19739,8560,Competitor - CompetitorD,Competitor,6
19740,8560,Competitor - Open Source Alternative,Competitor,7
19741,8563,Objection - Missing Feature,Objection,5
19742,8563,Contract Review Started,Buying Signal,2
19743,8563,Competitor - CompetitorE,Competitor,3
19744,8563,Security - GDPR Compliance,Security,1
19745,8564,Budget - Needs Approval,Budget,3
19746,8564,Procurement Process Started,Buying Signal,8
19747,8564,,,2
19748,8564,Competitor - CompetitorD,Competitor,5
19749,8564,Pricing - Compared to Competitor,Pricing,6
19750,8565,Technical - Performance Requirements,Technical,3
19751,8565,Technical - API Integration,Technical,5
19752,8565,Pricing - Requested Quote,Pricing,1
19753,8565,Discount - Competitive Match,Discount,3
19754,8566,Competitor - CompetitorB,Competitor,7
19755,8566,Next Steps Discussed,Buying Signal,8
19756,8567,Reference Call Requested,Buying Signal,4
19757,8567,Objection - Missing Feature,Objection,8
19758,8567,,,7
19759,8567,Pricing - Volume Discount,Pricing,1
19760,8567,Technical - Custom Workflow Needs,Technical,1
19761,8567,Technical - API Integration,Technical,1
19762,8567,Procurement Process Started,Buying Signal,8
19763,8567,Discount - Multi-Year Ask,Discount,6
19764,8568,Technical - Data Migration Plan,Technical,8
19765,8568,Competitor - Open Source Alternative,Competitor,4
19766,8568,Technical - SSO / SAML Setup,Technical,6
19767,8569,Risk - Stakeholder Pushback,Risk,3
19768,8569,POC Requested,Buying Signal,3
19769,8569,Risk - Budget Freeze,Risk,7
19770,8569,Objection - Too Complex,Objection,4
19771,8570,Technical - Data Migration Plan,Technical,7
19772,8570,Technical - SSO / SAML Setup,Technical,5
19773,8573,Budget - Needs Approval,Budget,5
19774,8573,Procurement Process Started,Buying Signal,3
19775,8573,Budget - Freeze Mentioned,Budget,7
19776,8574,Pricing - Compared to Competitor,Pricing,3
19777,8574,Next Steps Discussed,Buying Signal,1
19778,8574,,,7
19779,8574,Budget - Approved,Budget,4
19780,8574,Decision Timeline Confirmed,Buying Signal,5
19781,8575,Security - Penetration Testing,Security,1
19782,8575,,,6
19783,8575,Objection - Missing Feature,Objection,5
19784,8575,Competitor - CompetitorA,Competitor,5
19785,8575,Risk - Budget Freeze,Risk,4
19786,8575,Technical - SSO / SAML Setup,Technical,8
19787,8576,Risk - Delayed Timeline,Risk,7
19788,8576,Objection - Switching Cost,Objection,2
19789,8576,Security - GDPR Compliance,Security,3
19790,8576,Risk - Competitor Evaluation,Risk,8
19791,8577,Competitor - CompetitorD,Competitor,2
19792,8578,Competitor - CompetitorA,Competitor,1
19793,8579,Competitor - CompetitorE,Competitor,8
19794,8579,Budget - Freeze Mentioned,Budget,1
19795,8579,Risk - No Decision Likely,Risk,5
19796,8580,Competitor - CompetitorA,Competitor,6
19797,8581,Objection - Switching Cost,Objection,5
19798,8581,Technical - SSO / SAML Setup,Technical,5
19799,8583,Risk - Stakeholder Pushback,Risk,-7
19800,8583,Technical - API Integration,Technical,6
19801,8583,Budget - Approved,Budget,3
19802,8583,Technical - Performance Requirements,Technical,8
19803,8583,Pricing - Enterprise Tier,Pricing,3
19804,8584,Security - GDPR Compliance,Security,1
19805,8584,Technical - Data Migration Plan,Technical,5
19806,8584,Pricing - Volume Discount,Pricing,3
19807,8584,Competitor - Open Source Alternative,Competitor,7
19808,8584,Competitor - CompetitorE,Competitor,2
19809,8586,Risk - No Decision Likely,Risk,5
19810,8586,Security - Data Residency,Security,6
19811,8586,Discount - End of Quarter,Discount,3
19812,8586,Procurement Process Started,Buying Signal,2
19813,8586,Next Steps Discussed,Buying Signal,6
19814,8586,Technical - Custom Workflow Needs,Technical,8
19815,8587,Objection - Team Adoption Concern,Objection,7
19816,8587,Pricing - Volume Discount,Pricing,3
19817,8587,Objection - Too Complex,Objection,1
19818,8588,Budget - Approved,Budget,2
19819,8588,Contract Review Started,Buying Signal,2
19820,8588,,,8
19821,8588,Procurement Process Started,Buying Signal,4
19822,8589,Security - SOC2 Compliance,Security,8
19823,8589,Competitor - CompetitorD,Competitor,8
19824,8589,Technical - SSO / SAML Setup,Technical,3
19825,8591,Decision Timeline Confirmed,Buying Signal,5
19826,8591,Competitor - CompetitorA,Competitor,6
19827,8591,Reference Call Requested,Buying Signal,5
19828,8591,Competitor - CompetitorC,Competitor,5
19829,8591,Pricing - Too Expensive Objection,Pricing,7
19830,8591,Budget - Needs Approval,Budget,8
19831,8593,Competitor - CompetitorB,Competitor,8
19832,8593,Security - SSO Requirement,Security,2
19833,8594,Decision Timeline Confirmed,Buying Signal,7
19834,8594,Competitor - CompetitorA,Competitor,5
19835,8594,Discount - Multi-Year Ask,Discount,2
19836,8596,Procurement Process Started,Buying Signal,5
19837,8596,Budget - Approved,Budget,2
19838,8597,Competitor - CompetitorD,Competitor,5
19839,8597,Risk - Budget Freeze,Risk,6
19840,8597,Security - Data Residency,Security,4
19841,8597,Budget - Freeze Mentioned,Budget,5
19842,8597,Discount - End of Quarter,Discount,1
19843,8597,Technical - Data Migration Plan,Technical,3
19844,8598,Competitor - CompetitorC,Competitor,5
19845,8598,Reference Call Requested,Buying Signal,8
19846,8599,Technical - SSO / SAML Setup,Technical,8
19847,8599,Decision Timeline Confirmed,Buying Signal,8
19848,8599,Risk - Stakeholder Pushback,Risk,4
19849,8599,Budget - Approved,Budget,1
19850,8599,Competitor - CompetitorC,Competitor,4
19851,8602,Decision Maker Involved,Buying Signal,7
19852,8602,Objection - Too Complex,Objection,1
19853,8603,Budget - Needs Approval,Budget,4
19854,8603,Risk - Budget Freeze,Risk,5
19855,8603,Reference Call Requested,Buying Signal,6
19856,8603,Objection - Switching Cost,Objection,3
19857,8605,Pricing - Compared to Competitor,Pricing,8
19858,8605,Budget - Reallocating Funds,Budget,3
19859,8605,Security - GDPR Compliance,Security,8
19860,8605,Competitor - CompetitorC,Competitor,3
19861,8605,Budget - Needs Approval,Budget,2
19862,8607,Pricing - Compared to Competitor,Pricing,5
19863,8607,Pricing - Requested Quote,Pricing,7
19864,8608,Pricing - Too Expensive Objection,Pricing,5
19865,8608,Competitor - CompetitorE,Competitor,1
19866,8608,Procurement Process Started,Buying Signal,3
19867,8608,Risk - Delayed Timeline,Risk,6
19868,8609,Discount - End of Quarter,Discount,1
19869,8609,Pricing - Enterprise Tier,Pricing,5
19870,8609,Pricing - Compared to Competitor,Pricing,8
19871,8610,Budget - Freeze Mentioned,Budget,1
19872,8611,Decision Timeline Confirmed,Buying Signal,1
19873,8611,Objection - Too Complex,Objection,7
19874,8611,Risk - Competitor Evaluation,Risk,1
19875,8611,Competitor - CompetitorC,Competitor,3
19876,8611,Security - Penetration Testing,Security,2
19877,8613,Pricing - Enterprise Tier,Pricing,4
19878,8613,Competitor - CompetitorD,Competitor,8
19879,8614,Budget - Needs Approval,Budget,7
19880,8614,Procurement Process Started,Buying Signal,7
19881,8614,Security - GDPR Compliance,Security,3
19882,8614,Discount - End of Quarter,Discount,5
19883,8619,Contract Review Started,Buying Signal,2
19884,8619,Competitor - CompetitorD,Competitor,6
19885,8622,Technical - API Integration,Technical,3
19886,8622,Technical - Custom Workflow Needs,Technical,2
19887,8623,Competitor - CompetitorD,Competitor,1
19888,8623,Pricing - Volume Discount,Pricing,7
19889,8623,Objection - Too Complex,Objection,6
19890,8624,Technical - API Integration,Technical,2
19891,8624,Competitor - CompetitorC,Competitor,4
19892,8624,Decision Timeline Confirmed,Buying Signal,1
19893,8624,Discount - Competitive Match,Discount,4
19894,8624,Competitor - CompetitorD,Competitor,4
19895,8625,Pricing - Compared to Competitor,Pricing,8
19896,8625,Competitor - CompetitorB,Competitor,5
19897,8625,Competitor - CompetitorA,Competitor,8
19898,8625,Competitor - Open Source Alternative,Competitor,6
19899,8625,Technical - Performance Requirements,Technical,2
19900,8626,Risk - No Decision Likely,Risk,5
19901,8626,Technical - Custom Workflow Needs,Technical,6
19902,8626,Competitor - Open Source Alternative,Competitor,5
19903,8626,Budget - Freeze Mentioned,Budget,7
19904,8626,Budget - Reallocating Funds,Budget,2
19905,8626,Pricing - Requested Quote,Pricing,3
19906,8626,POC Requested,Buying Signal,1
19907,8627,Competitor - CompetitorB,Competitor,8
19908,8627,Security - Data Residency,Security,3
19909,8627,Competitor - CompetitorC,Competitor,1
19910,8627,Objection - Team Adoption Concern,Objection,4
19911,8627,Security - SSO Requirement,Security,7
19912,8627,Competitor - CompetitorE,Competitor,5
19913,8628,Pricing - Volume Discount,Pricing,3
19914,8628,Budget - Freeze Mentioned,Budget,4
19915,8628,Budget - Approved,Budget,5
19916,8628,Competitor - CompetitorD,Competitor,2
19917,8628,Security - Data Residency,Security,2
19918,8629,Next Steps Discussed,Buying Signal,8
19919,8629,Technical - API Integration,Technical,2
19920,8629,Competitor - Open Source Alternative,Competitor,3
19921,8630,Objection - Too Complex,Objection,1
19922,8630,Technical - Performance Requirements,Technical,5
19923,8630,Competitor - CompetitorD,Competitor,3
19924,8630,Discount - Multi-Year Ask,Discount,6
19925,8631,Competitor - CompetitorD,Competitor,7
19926,8631,Objection - Switching Cost,Objection,3
19927,8631,Pricing - Compared to Competitor,Pricing,7
19928,8634,Risk - Champion Leaving,Risk,4
19929,8634,Risk - No Decision Likely,Risk,3
19930,8634,Discount - Competitive Match,Discount,6
19931,8634,Discount - Multi-Year Ask,Discount,1
19932,8635,POC Requested,Buying Signal,5
19933,8635,Technical - Custom Workflow Needs,Technical,4
19934,8635,Security - SSO Requirement,Security,6
19935,8635,Competitor - CompetitorE,Competitor,2
19936,8635,Next Steps Discussed,Buying Signal,6
19937,8637,Technical - Performance Requirements,Technical,1
19938,8637,Decision Maker Involved,Buying Signal,7
19939,8637,Risk - Competitor Evaluation,Risk,7
19940,8638,Risk - Competitor Evaluation,Risk,6
19941,8638,Objection - Too Complex,Objection,2
19942,8638,Pricing - Compared to Competitor,Pricing,3
19943,8638,Discount - End of Quarter,Discount,8
19944,8638,Competitor - Open Source Alternative,Competitor,2
19945,8639,Pricing - Volume Discount,Pricing,8
19946,8639,Discount - End of Quarter,Discount,8
19947,8639,Competitor - CompetitorC,Competitor,8
19948,8639,Objection - Too Complex,Objection,4
19949,8640,Discount - Multi-Year Ask,Discount,4
19950,8640,Risk - Budget Freeze,Risk,5
19951,8643,Technical - API Integration,Technical,3
